#ID;#BFC;BR-Message;BFC-Message;Files;;;;;;;;;
1380;bd87f8de3ac84eb408d5ada0976664545c9228a0;"Highlighting fails with NPE for multifield and number_of_fragments:0
To reproduce, start two ES nodes and run the following script:
curl -XDELETE http://localhost:9200/testidx
curl -XPUT http://localhost:9200/testidx -d '{
    ""settings"" : {
        ""index"" : {
            ""number_of_shards"" : 1,
            ""number_of_replicas"" : 0
        }
    },
    ""mappings"" : {
        ""rec"" : {
            ""_source"" : { ""enabled"" : false },
            ""properties"" : {
            ""from"" : { ""type"": ""string"", ""store"": ""yes"" }
            }
        }
    }
}'
curl -XPUT http://localhost:9200/testidx/rec/1 -d '{
    ""from"" : [""user3@test.com"",""user2@test.com"",""user5@test.com""]
}'
echo
curl -XPOST http://localhost:9200/testidx/_refresh
echo
curl localhost:9200/testidx/_search -d '{
    ""highlight"": {
         ""fields"":{""from"":{""number_of_fragments"":0}}
    },
    ""fields"":[""*""],
    ""size"":10,
    ""sort"":[""_score""],
    ""query"":{
        ""query_string"":{
            ""default_field"":""from"",
            ""query"":""*:*""
         }
    }
}' && echo
curl localhost:9201/testidx/_search -d '{
    ""highlight"": {
         ""fields"":{""from"":{""number_of_fragments"":0}}
    },
    ""fields"":[""*""],
    ""size"":10,
    ""sort"":[""_score""],
    ""query"":{
        ""query_string"":{
            ""default_field"":""from"",
            ""query"":""*:*""
         }
    }
}' && echo
One of the search requests fails and the node where shard is allocated throws the following exception:
[2011-10-07 11:16:57,872][DEBUG][action.search.type       ] [Maha Yogi] [testidx][0], node[czKz17uBQiaTczE_OzQ0GA], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@43233ac]
org.elasticsearch.transport.RemoteTransportException: [Mikhail Rasputin][inet[/10.0.1.8:9300]][search/phase/query+fetch]
Caused by: java.lang.NullPointerException
    at org.elasticsearch.common.io.stream.HandlesStreamOutput.writeUTF(HandlesStreamOutput.java:54)
    at org.elasticsearch.search.highlight.HighlightField.writeTo(HighlightField.java:110)
    at org.elasticsearch.search.internal.InternalSearchHit.writeTo(InternalSearchHit.java:574)
    at org.elasticsearch.search.internal.InternalSearchHits.writeTo(InternalSearchHits.java:246)
    at org.elasticsearch.search.fetch.FetchSearchResult.writeTo(FetchSearchResult.java:101)
    at org.elasticsearch.search.fetch.QueryFetchSearchResult.writeTo(QueryFetchSearchResult.java:90)
    at org.elasticsearch.transport.support.TransportStreams.buildResponse(TransportStreams.java:136)
    at org.elasticsearch.transport.netty.NettyTransportChannel.sendResponse(NettyTransportChannel.java:74)
    at org.elasticsearch.transport.netty.NettyTransportChannel.sendResponse(NettyTransportChannel.java:66)
    at org.elasticsearch.search.action.SearchServiceTransportAction$SearchQueryFetchTransportHandler.messageReceived(SearchServiceTransportAction.java:502)
    at org.elasticsearch.search.action.SearchServiceTransportAction$SearchQueryFetchTransportHandler.messageReceived(SearchServiceTransportAction.java:492)
    at org.elasticsearch.transport.netty.MessageChannelHandler$RequestHandler.run(MessageChannelHandler.java:238)
    at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886)
    at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908)
    at java.lang.Thread.run(Thread.java:680)
";Fix NPE in HighlightField serialization.;modules/elasticsearch/src/main/java/org/elasticsearch/search/highlight/HighlightPhase.java;;;;;;;;;
1458;b1b0b150ffdaade3b19fbcf0afdce68b372fa76;"Using root object level mapping (_size, _source) can cause reparsing of the mapping on startup
";"Using root object level mapping (_size, _source) can cause reparsing of the mapping on startup,
";modules/elasticsearch/src/main/java/org/elasticsearch/index/mapper/object/ObjectMapper.java;;;;;;;;;
1626;a1a30226caaef4667cb7d85a4702ecf6a6bb0703;"Removing a node with TRACE logging enabled causes cluster state not to be properly updated
";"Removing a node with TRACE logging enabled causes cluster state not to be properly updated
";"src/main/java/org/elasticsearch/cluster/routing/RoutingNode.java, src/main/java/org/elasticsearch/cluster/routing/RoutingNodes.java ,src/main/java/org/elasticsearch/cluster/routing/allocation/AllocationService.java 
";;;;;;;;;
15257;fab44398d9d48f12319bc018d4b436f723b6508;"_analyze API fails if char_filters is set in body.
If it's passed as URL parameter, it works.
It looks _analyze API sets char_filters as token_filters: https://github.com/elastic/elasticsearch/blob/master/core/src/main/java/org/elasticsearch/rest/action/admin/indices/analyze/RestAnalyzeAction.java#L132
";"Analysis: Add detail response support 
add explain option
fix char_filter bug
";"core/src/main/java/org/elasticsearch/action/admin/indices/analyze/AnalyzeRequest.java, core/src/main/java/org/elasticsearch/action/admin/indices/analyze/AnalyzeRequestBuilder.java,core/src/main/java/org/elasticsearch/action/admin/indices/analyze/AnalyzeResponse.java, core/src/main/java/org/elasticsearch/action/admin/indices/analyze/DetailAnalyzeResponse.java , core/src/main/java/org/elasticsearch/action/admin/indices/analyze/TransportAnalyzeAction.java,core/src/main/java/org/elasticsearch/rest/action/admin/indices/analyze/RestAnalyzeAction.java , docs/reference/indices/analyze.asciidoc, rest-api-spec/src/main/resources/rest-api-spec/api/indices.analyze.json , rest-api-spec/src/main/resources/rest-api-spec/test/indices.analyze/10_analyze.yaml 
";;;;;;;;;
1725;31b793591ea4dd4c60088d9185fb66a3f7ae293e;"query never returns
When executing a boolean query that contains a constant score query filter, the query appears to lock up elasticsearch or lucene and never return a response. Details how to reproduce can be found in the following gist:";query never returns;"src/main/java/org/apache/lucene/search/DeletionAwareConstantScoreQuery.java, src/main/java/org/elasticsearch/common/lucene/search/NotDeletedFilter.java 
";;;;;;;;;
1814;a76d914cfa4c4ff2a866b8f1539c5cb3ef48afbb;"Java API: Calling SearchHit#sourceAsString will not decompress the source to convert it to string 
";"Java API: Calling SearchHit#sourceAsString will not decompress the source to convert it to string
";src/main/java/org/elasticsearch/search/internal/InternalSearchHit.java;;;;;;;;;
1948;0c732b8bf30e8cd68a6b00cac7ff156c3d19ade1;"Percolator: Wrongly using analyzer configured for the actual index on percolator filtering 
When ""indexing"" a percolator query with additional metdata, it gets indexed with the analysis set for the _percolator index (which is good). But, when adding a filtering query to the percolator queries to run, they use the analysis of the actual index percolated against, not the _percolator index.";"Percolator: Wrongly using analyzer configured for the actual index on percolator filtering
";src/main/java/org/elasticsearch/index/percolator/PercolatorExecutor.java;;;;;;;;;
1960;be01e8fe19c822fe30ba1cff4d9e96c3f567e4c7;"Index Templates settings provided in a config file fails to load properly 
See repro here: https://gist.github.com/2705752.";Index Templates settings provided in a config file fails to load properly;"src/main/java/org/elasticsearch/cluster/metadata/IndexMetaData.java,src/main/java/org/elasticsearch/cluster/metadata/IndexTemplateMetaData.java, src/main/java/org/elasticsearch/cluster/metadata/MetaData.java,src/main/java/org/elasticsearch/common/settings/loader/SettingsLoader.java, src/main/java/org/elasticsearch/common/settings/loader/YamlSettingsLoader.java 
";;;;;;;;;
2546;b9513511e01bf48ea050b8825c82ece86fc7f6ff;"null pointer exception in 19.8. same code path exists in master branch
Upon restarting an elasticsearch server, I received a ""failed to recover commit_point"" message from Elasticsearch. The cause was a null pointer being passed into a concurrent hashmap. The null comes from PercolatorExecutor.parseQuery, which seems to always parse a query or raise an exception. If there is no ""query"" token, however, the parseQuery method appears to return null.
I patched code in PercolatorService.QueryiesLoaderCollector.collect to check the return value of parseQuery for null before inserting it into the map, and that seemed to fix it. Here's the pull request:
#2547
I'm not familiar enough with ES to know if that's actually the fix. Maybe parseQuery should raise an exception, or maybe the _percolator index needs better sanitization. But in 19.8, at least, it seems possible to get the _percolator index into a state that makes the data unrecoverable without edits to the ES source.
org.elasticsearch.index.gateway.IndexShardGatewayRecoveryException: [_percolator][0] failed to recover commit_point [commit-19]/[45] at org.elasticsearch.index.gateway.blobstore.BlobStoreIndexShardGateway.recover(BlobStoreIndexShardGateway.java:424) at org.elasticsearch.index.gateway.IndexShardGatewayService$1.run(IndexShardGatewayService.java:177) at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886) at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908) at java.lang.Thread.run(Thread.java:662) Caused by: java.lang.NullPointerException at java.util.concurrent.ConcurrentHashMap.put(ConcurrentHashMap.java:881) at java.util.concurrent.ConcurrentHashMap.putAll(ConcurrentHashMap.java:909) at org.elasticsearch.index.percolator.PercolatorExecutor.addQueries(PercolatorExecutor.java:259) at org.elasticsearch.index.percolator.PercolatorService.loadQueries(PercolatorService.java:128) at org.elasticsearch.index.percolator.PercolatorService.access$700(PercolatorService.java:52) at org.elasticsearch.index.percolator.PercolatorService$ShardLifecycleListener.afterIndexShardStarted(PercolatorService.java:220) at org.elasticsearch.indices.InternalIndicesLifecycle.afterIndexShardStarted(InternalIndicesLifecycle.java:86) at org.elasticsearch.index.shard.service.InternalIndexShard.start(InternalIndexShard.java:277) at org.elasticsearch.index.gateway.blobstore.BlobStoreIndexShardGateway.recoverTranslog(BlobStoreIndexShardGateway.java:435) at org.elasticsearch.index.gateway.blobstore.BlobStoreIndexShardGateway.recover(BlobStoreIndexShardGateway.java:421)
";"Check for null query on Percolator query loading and omit the query if it can't be parsed.
";src/main/java/org/elasticsearch/index/percolator/PercolatorService.java;;;;;;;;;
2566;d6b613ac8c6e3ddee6d8e1604db208721f03cb75;"Make lowercase_expanded_terms apply to fuzzy words in query_string
In the query_string query, lowercase_expanded_terms applies to wildcards, but not to fuzzy terms:
curl -XGET 'http://127.0.0.1:9200/test/test/_validate/query?pretty=1&explain=true'  -d '
{
   ""field"" : {
      ""t"" : {
         ""query"" : ""full text Saerch~2 Wild*"",
         ""default_operator"" : ""AND""
      }
   }
}
'

# {
#    ""_shards"" : {
#       ""failed"" : 0,
#       ""successful"" : 1,
#       ""total"" : 1
#    },
#    ""explanations"" : [
#       {
#          ""index"" : ""test"",
#          ""explanation"" : ""+t:full +t:text +t:Saerch~2 +t:wild*"",
#          ""valid"" : true
#       }
#    ],
#    ""valid"" : true
# }
Note: it isn't just validate that shows this - it is borne out in tests
";Respect lowercase_expanded_terms in MappingQueryParser ;src/main/java/org/apache/lucene/queryparser/classic/MapperQueryParser.java;;;;;;;;;
2608;20ce01bd53cc3f0d6bcb52554f89fb98ce00bd4c;"NullPointerException
I'm using version 0.20.2. When I perform the following query (obviously flawed syntactically):
$ curl -XGET localhost:9200/foo/bar/_search -d '{""query"": {""terms"": {""query"": ""foo""}}}'
I get the following null pointer exception:
[2013-01-31 21:52:32,071][DEBUG][action.search.type       ] [Ent] [idents][0], node[mU366vK5T42xL01gFekyvw], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@1f2f0ce9]
org.elasticsearch.search.SearchParseException: [idents][0]: from[-1],size[-1]: Parse Failure [Failed to parse source [{""query"": {""terms"": {""query"": ""foo""}}}]]
  at org.elasticsearch.search.SearchService.parseSource(SearchService.java:566)
    at org.elasticsearch.search.SearchService.createContext(SearchService.java:481)
    at org.elasticsearch.search.SearchService.createContext(SearchService.java:466)
    at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:236)
    at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:141)
    at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
    at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:205)
    at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:192)
    at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:178)
    at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886)
    at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908)
    at java.lang.Thread.run(Thread.java:680)
Caused by: java.lang.NullPointerException
    at org.elasticsearch.index.mapper.MapperService.smartName(MapperService.java:697)
    at org.elasticsearch.index.query.QueryParseContext.smartFieldMappers(QueryParseContext.java:264)
    at org.elasticsearch.index.query.TermsQueryParser.parse(TermsQueryParser.java:102)
    at org.elasticsearch.index.query.QueryParseContext.parseInnerQuery(QueryParseContext.java:188)
    at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:268)
    at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:246)
    at org.elasticsearch.search.query.QueryParseElement.parse(QueryParseElement.java:33)
    at org.elasticsearch.search.SearchService.parseSource(SearchService.java:554)
    ... 11 more
";Add additional query validation to the terms query parser ;src/main/java/org/elasticsearch/index/query/TermsQueryParser.java;;;;;;;;;
2991;29da615afd83d198911f839565257dd03c7fcf39;"BytesRefOrdValComparator ignores highest value in a segment during binarySearch
The BytesRefOrdValComparator uses Ordinals.Docs.getNumOrdinals() -1 as the upperbound for the binarysearch. The -1 causes that we ignore the last value in the segment.
This is kind of a very tricky bug since it only happens if we need to binary-search to align ords and the bottom of the sort queue is greater than the largest value in the segment but less than the second largest. This was causing an issue reported by a user on the mailing list: https://groups.google.com/d/msg/elasticsearch/W5s1KypYcYw/L1UgixO_gQ4J
";"Use full ord range in binary search. The upperbound of the binary search in

BytesRefOrdValComparator starts at 1 and ends at maxOrd - 1. Yet, numOrd is defined
as maxOrd - 1 excluding the 0 ord.

This causes wrong sort ords when the bottom of the queue is compared to the next
segment and the greatest term in the new segment is in-fact less than the current
queue bottom. If that is true we treat the values as equal and never include the right
value into the queue.
";"src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefOrdValComparator.java 
";;;;;;;;;
3242;42b3f06a32844ade7fdf21e48f5e7e5800c31670;"Geoshape filter can't handle multiple shapes
The geo_shape filter seems to be unable to handle multiple geo_shape fields in a single document if this document is used as indexed filter.
Assume a mapping with multiple geo_shape fields:
{
    ""type1"" : {
        ""properties"" : {
            ""location1"" : {
                 ""type"" : ""geo_shape""
            },
            ""location2"" : {
                ""type"" : ""geo_shape""
            }
        }
    }
}
and a document
{
    ""location1"" : {
        ""type"":""polygon"",
        ""coordinates"":[[[-10,-10],[10,-10],[10,10],[-10,10],[-10,-10]]]
    },
    ""location2"" : {
        ""type"":""polygon"",
        ""coordinates"":[[[-20,-20],[20,-20],[20,20],[-20,20],[-20,-20]]]
    }
}
If a geo_shape filter is applied to the location2 field
{
    ""geo_shape"": {
        ""location2"": {
            ""indexed_shape"": { 
                ""id"": ""1"",
                ""type"": ""type1"",
                ""index"": ""test"",
                ""shape_field_name"": ""location2""
            }
        }
    }
}
parsing fails with
ElasticSearchIllegalStateException[Shape with name [1] found but missing location2 field];
Is this fix included in the 0.90.3 release? I am currently experiencing the same error when both a geo_shape and a geo_point field are present in the same document.
Edit: using 0.90.3
this has never been backported... I will backport! pushed to 0.90 branch. This will be part of 0.90.4 When is the, approximate, anticipated release of 0.90.4?";fixed ShapeFetchService.;src/main/java/org/elasticsearch/index/search/shape/ShapeFetchService.java;;;;;;;;;
3267;7790d2bf6578825924446013caba183fae6ba92b;"Mget aborting request if index missing
mget returns an error for each doc if the type or id is not found, but throws a top-level error if the index is not found. This seems inconsistent:
curl -XPUT 'localhost:9200/test_1/test/1?pretty=1'  -d '
{
   ""foo"" : ""bar""
}
'

curl -XGET 'localhost:9200/_mget?pretty=1'  -d '
{
   ""docs"" : [
      {
         ""_index"" : ""test_1"",
         ""_id"" : ""2"",
         ""_type"" : ""test""
      },
      {
         ""_index"" : ""test_1"",
         ""_id"" : ""1"",
         ""_type"" : ""none""
      },
      {
         ""_index"" : ""test_1"",
         ""_id"" : ""1"",
         ""_type"" : ""test""
      }
   ]
}
'

# {
#    ""docs"" : [
#       {
#          ""_index"" : ""test_1"",
#          ""_id"" : ""2"",
#          ""_type"" : ""test"",
#          ""exists"" : false
#       },
#       {
#          ""_index"" : ""test_1"",
#          ""_id"" : ""1"",
#          ""_type"" : ""none"",
#          ""exists"" : false
#       },
#       {
#          ""_source"" : {
#             ""foo"" : ""bar""
#          },
#          ""_index"" : ""test_1"",
#          ""_id"" : ""1"",
#          ""_type"" : ""test"",
#          ""exists"" : true,
#          ""_version"" : 1
#       }
#    ]
# }

curl -XGET 'localhost:9200/_mget?pretty=1'  -d '
{
   ""docs"" : [
      {
         ""_index"" : ""test_1"",
         ""_id"" : ""2"",
         ""_type"" : ""test""
      },
      {
         ""_index"" : ""test_2"",
         ""_id"" : ""1"",
         ""_type"" : ""test""
      },
      {
         ""_index"" : ""test_1"",
         ""_id"" : ""1"",
         ""_type"" : ""none""
      },
      {
         ""_index"" : ""test_1"",
         ""_id"" : ""1"",
         ""_type"" : ""test""
      }
   ]
}
'

# {
#    ""status"" : 404,
#    ""error"" : ""IndexMissingException[[test_2] missing]""
# }
";"Stop aborting of multiget requests in case of missing index 
The MultiGet API stops with a IndexMissingException, if only one of all
requests tries to access a non existing index. This patch creates a
failure for this item without failing the whole request.
";src/main/java/org/elasticsearch/action/get/TransportMultiGetAction.java;;;;;;;;;
3274;2dcc66431033bf9da22cf7b591bef90e1583c005;"Mget: no support for ""parent""
The parent param is not supported by mget either at the top-level or at the per-document level (while routing is):
curl -XPUT 'localhost:9200/test_1?pretty=1'  -d '
{
   ""mappings"" : {
      ""test"" : {
         ""_parent"" : {
            ""type"" : ""foo""
         }
      }
   }
}
'

curl -XGET 'localhost:9200/_cluster/health?wait_for_status=yellow&pretty=1'

curl -XPUT 'localhost:9200/test_1/test/1?parent=4&pretty=1'  -d '
{
   ""foo"" : ""bar""
}
'

curl -XGET 'localhost:9200/test_1/test/_mget?pretty=1'  -d '
{
   ""docs"" : [
      {
         ""parent"" : ""4"",
         ""_id"" : ""1""
      }
   ]
}
'

# {
#    ""docs"" : [
#       {
#          ""_index"" : ""test_1"",
#          ""_id"" : ""1"",
#          ""_type"" : ""test"",
#          ""exists"" : false
#       }
#    ]
# }


curl -XGET 'localhost:9200/test_1/test/_mget?parent=4&pretty=1'  -d '
{
   ""docs"" : [
      {
         ""_id"" : ""1""
      }
   ]
}
'

# {
#    ""docs"" : [
#       {
#          ""_index"" : ""test_1"",
#          ""_id"" : ""1"",
#          ""_type"" : ""test"",
#          ""exists"" : false
#       }
#    ]
# }
Should probably just be supported at the docs level, not the top level";"Support for parent in multi get request 
When specifying the docs to be returned in a multi get request, a parent
field could not be specified, so that some docs seemingly did not exist,
even though they did.

This fix behaves like the normal GetRequest and simply overwrites the
routing value if it has not yet been set.

Also a test for routing with mget has been added.
";src/main/java/org/elasticsearch/action/get/MultiGetRequest.java;;;;;;;;;
